text,label
Hopefully our government will do something rather than relying on those of us who are moral to donate.,1
That sounds great!,1
"they promote childrens rights, help with medical treatment if necessary",1
no,1
"I'm doing great, thanks.",0
Thank you for your kind words.,0
Thank you!,0
"That's right, thanks for showing me the page, I will help many children, today I want to sponsor 3",0
How are you?,1
Thanks!,0
Thank you.,0
"yes, sure sir",1
"Your a great person and thanks again, have a nice day.",0
Thank you so much for your contribution.,0
How much would you like to donate and be part of the solution to help our little brothers and sisters in Christ?,1
"Awesome, I'll head over there right now and support it thank you.",0
"Thats great, Thank You",0
Thank you,0
Thank you also.,0
That really wouldn't bother me at all.,1
He was hungry with no food.,1
It's only fair.,1
I already checked their website.,1
They are an organization that sales to african countries and does hundreds of thousands of surgeries on children in need.,1
"Have you ever heard of ""Save the Children""?",1
What I give away takes food from my mouth.,1
Thanks so much!,0
So i'd really like to thank you for your interest and time.,0
I have heard about it but I do not know wgat they do,1
Thanks!,0
Thanks.,0
How did you come to find out about this charity?,1
Those are very good questions.,1
"Sounds good, thank you!",0
I would like to donate $0,1
It was good.,1
Very well thanks.,0
Charity is a good way to get a collective group of people to make a change in the world.,1
"On behalf of children worldwide, thank you for your kindness.",0
Thanks again for chatting with me.,0
PA!,1
"No, I don't believe I have.",1
Think about how much money you spend on non essentials in your life.,1
Thank you!,0
"In the scheme of things, a life is a life, but I am American and feel it important to help my fellow Americans",1
Thank you.,0
That would be so sweet of them.,1
Thanks for talking me thru this today!,0
Thank you.,0
Thanks for your quick responses btw.,0
I am headed out to do some community work today.,1
Thank you for agreeing to make a donation.,0
Did you know that there is an option to do that for this HIT?,1
Thank you.,0
Wow thank you!,0
Let's do that then.,1
Thanks so much.,0
"I am fine thanks, It's not been a long time I am on MTurk, but It is interesting how they are working on donating, Are you interested in donating?",0
Hi!,1
Thank you so much for your time and donation.,0
Maybe I will have to do some research first.,1
I am careful when I want to donate too,1
yes i do,1
"They promote children's rights, provides relief, and helps support children in developing countries.",1
I have.,1
I am well today thank you.,0
hello i am fine thank you,0
"ok, I will get it out to as soon as possible!",1
Thank you for your generosity!,0
You will be helping children from 120 countries.,1
i hope you will also donate to make a wish.,1
"Ok, that sounds good.",1
Every child deserves to have nutritious food.,1
What's Save the Children all about?,1
It really breaks the heart.,1
That is such a great organization isn't it?,1
"Welcome, thanks for talking",0
Great job!,1
Thank you for taking the time to introduce me to this charity!,0
I like that information out there.,1
Thank you very much for your generous donation!,0
Thanks for telling me about it.,0
Exactly.,1
We will donate .10 and hopefully that will make a difference.,1
$0.10-Can you see this?,1
Thank you. You too,0
"between preventing the spread of aids, reducing the infant mortality rate with proper education and vaccinations, and ensuring access and aid to proper nutrition so many children could be saved.",1
I tend to find it easy to be sympathetic towards several different types of charities.,1
Thank you!,0
"Great thanks, Im here to talk about the childrens charity.",0
Thank you on behalf of these kids.,0
"No, thank you!",0
Ok thank you.,0
Actions as well as donations help keep the Charity afloat and able to help children around the world,1
The charity I'm helping is called Save the Children.,1
Would you be interested in a donation?,1
So i'd really like to thank you for your interest and time.,0
Wow that's awesome.,1
But it will make a huge difference for those in need.,1
I live in the US and volunteer all of the time for childrens charities.,1
Do you know when the charity began?,1
"I am supposed to ask you if you care about people being killed in Syria and things like that, I don't want to cause you any emotional discomfort by talking about suffering people.",1
"Thanks for your dollar, the research team will collect all donations and send it to Save the Children.",0
How often are you able to do that?,1
"oh ok I'm sorry I have read wrong, if I would be willing to donate with pleasure is a good cause",1
"In Africia, Asia, etc.",1
It wouldn't matter how big or how small the donation is.,1
Thank you so much for your generosity.,0
Would like to receive a thank you from Save the Children?,0
What percentage of your total donations come from these large corporations.,1
How much would you be willing to donate today?,1
Oh really!,1
How are you today?,1
That is incredibly generous!,1
thank you.,0
SHe picked out a child with the same birth month as one of her kids.,1
Thats sad so many children were killes,1
Thank you.,0
I work hard to help children as well.,1
thanks again,0
"Absolutely, they are the future generation and it's imperative that they are nurtured and looked after.",1
I make donations to charity regularly but not from jobs that I do.,1
Thank you,0
"Nope, it will all be handled on my end.",1
That is very kind!,1
"no this one time is good, thanks",0
YES I ALSO DONATE 50 DOLLAR TO THEM AND I AM VERY TO DONATE THEM AND THANK YOU  FOR  DONATE.,0
Thank you.,0
So I just looked it up and they do a lot of work for children around the world.,1
